#fingerprint	count
-507620751	1
484445401	15
-27904113	2
-432408005	3
-277145513	8
1474580034	2
597432047	7
-880698855	8
1102995033	1
1159593420	6
852269239	2
390933319	12
1162027045	2
-1766463150	2
1488039768	1
-225448459	2
99013567	34
-649012884	9
-540420187	1
2002335343	21
755242284	1
-1466729210	2
-1782938020	64
672616881	21
-405597277	4
372488482	2
-1183552157	4
1372104737	3
-257583681	1
0	0
-2077914130	19
357544032	9
477645983	1
-266478253	26
869606799	8
-2113579037	1
1982446925	18
-1541202587	3
-2014284924	15
-1945016346	16
-2055387949	5
-2142150254	3
-304093610	1
1246165143	1
-850578755	69
-965479127	1
1758755525	5
-63959741	3
-1013775432	16
979832730	1
0	0
1856664281	1
-1287019629	1
2038854113	1
-537541817	1
-1900525041	3
-690567063	7
103066558	1
-2135583784	72
1262015323	5
-1093007706	6
817892749	3
1317412228	18
-205443930	1
-1911863146	3
1310180488	33
833156547	7
2056019595	2
1914391788	1
-1686548850	2
-1976637069	6
1041211054	10
542457356	11
2042112957	5
-499062355	2
1706987958	1
138294332	1
323348458	11
1859194084	3
-197555244	6
533079013	1
1732418897	2
-519599968	8
1531150234	1
-1277230330	6
1790619993	14
2121181230	1
1262665084	1
-87851798	5
1416833305	1
506201543	1
1930479759	2
138203718	1
-1551489391	40
586419945	1
1093697011	5
1311320413	6
1934116582	3
-724192270	2
1672610975	4
937008535	40
1245971894	1
-102161475	2
1263866565	6
426499147	2
38653176	8
-179083762	1
-905248913	1
1169494161	20
3008436	1
2014674833	89
-160228187	1
-1849297714	1
-840126797	16
-1462425933	9
-192802056	3
519636399	2
-478211451	2
-1719698287	1
-931154217	2
-406395386	8
-65114015	2
484291079	1
1215414319	1
103813403	526
1770013887	1
-1489909029	6
811452984	6
-1243019675	1
-1896095341	4
1657244222	2
1012269135	2
-991018453	3
1686127788	19
1472666222	2
1899199462	1
1288611	4
1033496131	9
-591315171	27
-1938452951	6
-441425418	2
478823377	9
-491425835	13
-888268576	3
-1515120296	61
1655799784	1
-1670542290	1
1729845219	2
1286695126	1
-1290413672	2
-943237440	5
-731930467	3
1657913324	13
530564957	2
-422211716	3
838965748	63
-1195982933	2
-972177278	2
674000499	12
256849022	3
515192759	32
-1516091615	27
-1946738879	1
-18624431	2
1689219171	2
-284316748	2
53224181	1
2113397260	3
1488179776	2
-1623523578	1
2133494669	1
-751778657	1
-351977846	12
1722357114	1
434041989	17
-486600472	4
1008406914	2
443668834	9
-1821051216	7
718173809	15
766970399	2
447163602	6
1181478371	6
-1800605750	35
-1514609050	1
783566101	128
-1738718968	7
-62923670	14
-947294796	202
1056984388	1
1113669461	1
947573197	1
-506895251	2
1437265514	1
-118603253	1
445682825	3
-1982122560	8
1655371990	2
435472421	2
-344775598	94
-1758244791	2
-970269777	1
-477332033	1
-1889023358	4
125971225	1
-1300176870	1
817327979	5
1326033121	13
325225159	19
2146524102	35
-837545179	2
1672714413	2
2141296712	10
-1594347656	1
326061722	1
0	0
2000514651	8
1999016685	103
1288474557	3
173672244	3
1122166325	16
-969080750	6
458862793	8
2036453828	7
-1467937652	1
384120898	10
-819610274	8
-1692426297	2
895755257	4
-1200432308	1
-1723034797	19
-389431726	3
216749299	31
-1904328191	12
-1158480803	228
1424782120	4
220814410	1
1956696963	1
-1075903442	3
822465781	1
-555359431	26
-1311495103	4
139155956	15
791575879	4
627140253	85
1823217233	2
-1926770756	7
1300072202	2
891481072	2
-87384738	2
-1999743456	1
-1520136770	3
827605826	1
-848633334	3
-1128760175	2
1171068006	2
904996348	1
-1270386207	2
1161005287	3
-112471674	3
1624334262	3
-1722450738	1
773480025	1
-449812112	6
-198320842	13
1630616179	1
1373000627	1
0	0
611594224	29
-1323440614	9
167993466	21
-1637578526	1
608640589	6
620610213	4
-409492373	16
-592618851	4
1120972988	1
-619694336	17
709386071	1
-209704096	1
778071018	13
-1566019170	12
1344280720	28
-1067589272	1
-489576085	6
-1220353881	4
905066338	2
-1246916499	10
-643278059	37
685033631	1
-1961606197	8
-1533292665	21
-1633471788	3
21544198	38
-91543747	8
-670537977	14
-1428172823	3
1333071145	6
-261968929	22
-1657721755	17
1157473564	1
-1100856396	1
1317546759	7
1979891886	4
1196560983	1
-647602260	1
-262980402	1
631325199	2
1721269978	5
1125797545	2
-872774818	3
-2051744438	1
-663709925	4
-618031855	1
-1869549002	1
-977269078	2
1967173428	1
731194162	4
-2139119647	3
1370993820	3
1537978487	17
-2130996564	28
59508944	6
-1106637670	1
-1738053182	7
-1756518236	178
1145176146	1
935208735	6
116370357	5
-612814229	4
-2042131277	1
974885098	2
2001671406	3
1984760523	11
-1200941505	9
-1167513032	1
1579560692	3
1071034143	6
-923518149	12
645263599	1
-636687652	1
1806725772	1
-808294759	1
928243417	26
596770475	24
893253324	1
176798728	2
-1848074676	11
-891886655	11
467137527	1
1153359735	8
-861461916	4
-1633876704	29
1746897954	2
-174043538	5
902259	3
-135836231	1
1732690950	5
1387604080	4
1918083526	1
-1845912104	1
560199097	2
1718486009	12
554630548	8
-1938345885	1
-2017625166	9
-94012806	1
-1467441191	8
1581479046	1
-1696815933	27
-1536777713	50
-465143121	1
979996911	49
-236242452	1
-1365362327	8
-980634048	1
-1369321843	1
-1308080640	3
1985143413	2
1421841455	3
-1554650899	5
-1588117296	1
-654248893	4
-1714754600	25
-304220055	1
747254633	10
-50678864	4
0	0
-1078896516	14
221238504	1
235849291	4
-2010708204	3
-846366971	22
-1333399417	11
-1686781625	2
-858748827	23
791295455	3
207744221	1
-466144900	1
-1166266559	1
-1410197438	9
416526178	1
-1341637371	24
1689568286	1
-52752585	1
-390240540	1
-967269155	1
810695202	4
1438144818	1
449553009	80
-1153107919	3
-1548409243	12
-1057840208	64
1472632373	6
1141365443	6
-414600367	1
872845635	1
-1423449120	2
-682004034	2
-1110589780	1
2002885371	18
1595187036	50
-352855303	797
-449714058	7
-1140572745	7
-893029324	9
-952976343	6
922847714	35
-146953694	1
248745697	3
-1529604090	1
996262498	2
-527102034	1
93393929	1
2089197440	32
-248340845	1
-1773419564	99
306324793	1
2141808093	65
-879771682	2
1934438181	1
2124989332	84
1200517897	1
152978221	32
331608844	4
1532401320	1
-1915690633	1
2046346920	1
-1930575095	6
-1817128802	2
-513711510	9
-1010296634	1
-922171779	3
-941751564	6
-1366178841	2
-412439339	3
135542546	5
866552373	2
735761002	5
-1783011391	11
-1864383087	1
-2130646945	55
283714834	1
-2047771831	62
-322638007	3
843421263	4
-1471724886	28
685943355	3
-938657364	2
76269232	16
-399564787	3
-1618817613	1
810991382	4
853008031	3
2075251047	3
-472763052	16
135213925	1
-1319527879	4
-2011785491	1
-1597928358	9
-1012966684	1
-1061594943	1
-1466825580	1
-555240500	14
620037500	1
-736126149	5
1175748314	2
-1627837382	2
-187691047	1
900604222	1
1629755620	1
1630995403	28
853291208	46
-1663945839	1
72784646	2
-1527394975	241
2041638331	1
-777443978	1
-837039010	1
-195757195	5
-16532327	62
-1016978806	30
-526563765	1
1175753117	2
2062320498	1
-42414127	2
590131109	159
-1336437782	3
1381466102	10
482104358	1
-1155957525	2
155840686	16
-1674094850	5
-1049701805	1
1675973864	7
-375164825	2
872019157	4
-479373055	109
-1158689249	2
-2112089505	4
2009314437	10
-1299541485	1
909433048	8
75802165	1
1215467973	5
-2012780864	2
1166429819	62
-1963327733	5
52400402	1
-77674621	5
-655962754	3
1546228221	1
1448934004	2
-865138404	27
-256971963	5
-302844092	1
1471665697	2
-2102309056	5
756684030	2
-1310026013	8
1437930299	1
-1448185055	1
1583183238	3
-1303946218	68
1025061871	56
-744400495	11
-1971999222	1
622200496	1
636665587	71
-647802225	1
946773846	122
1000876096	1
971441653	1
-1012005774	6
433930	3
941875292	1
478128133	6
636409490	5
1546386165	7
-1253281793	11
-1474170779	3
-869522758	1
-1329985842	1
1469471597	7
-229211852	32
-1329861493	1
-1872682608	1
978669450	2
-488196901	6
755862360	1
-1078066573	45
492586922	49
-162372616	1
-717186655	20
730309003	1
-359037066	27
1381669234	12
727273325	1
293536556	2
-734192778	1
1452406079	1
-1751302591	1
-263673230	48
1696812353	13
397591516	1
-764452080	3
-1654130112	6
1140758984	1
1059598914	1
-1905664895	2
-508581904	1
1759987613	1
2145373373	1
745585946	12
-1826205604	9
1339636635	94
1106529739	1
-1859897686	25
-1710447287	1
188759608	2
-1726296383	1
211144543	2
-1869065152	1
-316863597	1
-1360046937	9
2130066759	5
-1150837890	1
828611645	9
1654904808	1
1797317635	2
-525813090	60
-265915766	4
-1666208351	5
-1390625818	3
-166900235	2
987742724	5
1501987565	3
-149043357	2
1124591646	1
1541016761	2
-105187542	10
-1094674347	1
1010712980	211
-159840319	1
115263047	2
0	0
-1414860977	1
1371734787	1
1553957510	3
-1996330780	1
977485669	26
-2028162915	1
1348599627	1
-1275960196	1
-11096040	2
179128497	3
-75863282	6
1144689420	87
1320880683	1
-1091127927	1
-1289463539	5
-1330622663	1
90436306	1
-1397079321	1
-2095400494	2
-1915726723	3
-1083518375	62
-1579509204	4
333017167	1
654827436	3
234241947	8
-430291301	4
-173849256	3
946186608	86
1940543009	2
-294916825	8
-1850744846	36
-2093401695	34
1351359740	5
696776622	1
278014056	1
1594243029	3
-2065234481	43
-1767949676	9
1706812898	4
203962958	2
-167153767	2
-368043141	18
1810330027	130
1238817599	1
1820804748	1
603639873	3
1591629893	2
-1614832195	3
-1375834378	1
762611613	1
1556569188	4
-1603682651	2
393772065	225
1101744793	1
-74649179	1
2006643262	29
-2089532633	23
-849940283	5
1456570178	1
1432256881	2
1488464953	1
-1805807059	1
-2017388767	1
-2130269823	10
-580634740	1
1033160282	4
1812546949	5
2095024099	5
-2055340464	6
-380554942	4
1150330328	1
-254545004	2
1380448886	3
-1516415112	1
1014822793	1
1071105649	3
283112941	6
-1603213810	36
1271251670	1
-203045432	1
1751833929	2
1788441188	1
-1007090309	1
-2012616161	3
1452851961	11
389548303	5
1797301528	59
-708108194	1
1875229569	1
-1524390978	1
-1683455175	3
-1648355683	3
-809156848	4
74241244	2
997313098	1
-1639008392	3
-118270535	16
-1282582099	3
-895158506	13
1868221618	99
1068310242	19
-167506905	5
-1600186812	4
-45318626	1
-944131030	50
464037143	2
76867658	7
1701968591	1
-845063823	5
-1857035992	31
1339859416	4
349495926	6
-2116069129	72
-45728822	2
-2034065923	1
-839459475	4
1213207179	2
252594174	1
-1002195758	8
1856994291	7
2060224018	2
1236690898	2
-207090863	3
-102781841	1
-700053444	1
1391268807	70
335562737	1
-1150106760	9
330893186	2
-1907516499	10
1778171987	5
-1867567419	1
1614742513	1
-707814469	1
1973438427	3
624558020	1
-815208975	63
1847072904	1
320093704	2
-367977151	3
-101132400	2
92010644	5
-1676198983	1
-23357004	2
-621145834	1
-689049680	733
1425722279	2
-186325511	8
956984669	1
-105475840	1
-878885434	18
673050897	5
644382169	11
-1731684938	4
-1880299273	1
-278123062	4
1181689609	4
851288374	1
617641985	2
-2035136659	5
508124330	1
2026705034	8
1890868566	5
13714180	3
-1169581676	1
-1757082863	6
1621314177	4
-1446844200	1
236108981	1
-1279872809	1
-682070970	1
571605087	7
-1221104439	8
1686946511	2
212029331	6
-1771008516	111
917573917	3
1460006520	1
1751769609	2
1519905455	8
-651954066	1
-1060698686	25
149987571	1
2069705416	3
1205853357	65
-2014833942	3
1952337900	8
-863114993	70
-684933950	1
-889592379	1
-937658377	1
820249624	1
-1573281857	1
1899926600	1
-1293355015	1
1741891005	16
-1559236333	32
-1702475365	11
-137124080	4
-6181488	5
-2048474281	27
-252192824	52
1931990005	2
-3096727	2
1292011334	1
1538199229	18
-475501026	1
1821427773	7
616301983	4
-2040131567	2
1549105786	30
840204061	5
-424466777	1
503102071	2
151974320	1
895157571	9
299762608	3
-711448051	11
-914969851	16
1326996056	1
-1269250786	54
1016571177	7
831393127	10
450597302	3
-1098385260	1
-899131455	4
-1809900599	101
1457080631	7
1444613460	1
497237382	37
1870934144	5
-98702297	4
1476208283	2
-1519759511	2
1600501852	2
-777450575	1
-1368114847	7
264492937	1
1722547007	1
-531031347	8
380556728	1
41694848	7
-113133029	5
300781328	6
526672574	1
-1951865304	2
535963554	2
2082385879	5
340579203	3
-1621011167	8
1715803506	3
1536841730	1
849500544	1
1525594050	4
-738350341	1
-591474868	8
-828938400	2
690800714	9
-2082940432	25
-934606835	3
-1317634398	3
517724267	2
-524536560	12
-268781080	2
2035189926	6
1117652811	4
701497205	1
452438144	2
-1977241414	2
770336206	2
777815172	22
-746705993	3
1968021911	1
138291775	7
-617637823	13
-1929717760	2
242335682	2
-157796688	6
-143462707	4
1311062058	9
1736811616	3
-871152721	6
-1480964450	6
908378470	7
1180375029	1
-2090613468	1
862654493	20
-182093027	3
744924958	12
-1063669759	1
52842344	1
-1805593823	10
-1638941426	6
-793503435	1
644235790	9
528502541	4
542193585	1
-682413868	7
-1883829888	6
-1306150989	1
-1941742425	8
933421735	1
679889665	10
68568058	1
1910593702	12
1236672986	4
-1198311090	5
-1320901997	1
1054314753	2
1092610725	1
-1861948833	5
-1643261821	12
1224098833	1
19963365	2
227420515	2
1654750000	6
357133227	1
-400309545	369
-642347460	2
-1538777830	3
-1993563153	4
-200440737	4
-2005747998	3
-501907166	1
-349727	2
-761042913	2
507082844	6
-44799754	6
-467669927	4
-1389899903	8
-2043507182	3
941869523	2
1475210696	26
-2098266231	7
742616901	3
1294075344	1
-2130747776	7
-545058289	8
-1320878816	4
-1114366999	4
317596290	1
1424197720	2
1039927894	1
-1029649056	3
796121365	5
1476998588	12
480697986	1
1136128148	4
1672163734	7
-1937247903	4
-1736120347	3
-377730269	4
250149787	7
1344919619	12
-34688488	11
247017127	3
-337569861	1
-2119389568	6
-824830897	1
425485134	1
-1959306178	3
940594785	1
1690681485	23
-547166594	4
-964656809	1
-851182807	1
1765835730	13
-1936637295	3
269210845	1
-791633744	4
-529989031	5
-1040074175	1
914346713	4
2146391752	26
-572641960	398
-1939583508	1
-2078561492	1
494793978	7
-964927266	28
1159541022	21
856138156	3
850230189	62
1063485332	2
-2056640336	1
-2076907016	2
477754370	2
-396867245	4
-388601695	5
-1628141814	1
591807049	1
2090896528	9
44885019	1
-1247402443	4
-1444992327	4
-1754684356	1
717345618	1
-872910150	11
1019597464	1
153868460	2
-1673074873	2
230690185	1
-1733674964	1
-1731749295	6
1393884855	15
-822550494	1
1067552113	1
-997281396	1
-1990248097	5
-1751868459	5
-714799472	3
645376924	1
-261036445	37
-1932798009	1
1599167874	1
-510160697	7
-1457976940	4
-890481975	1
563738234	1
-1499791022	2
1254128575	54
-1598626303	23
-191165688	10
366981483	12
-886836483	1
-725962750	3
-1942373623	3
394419654	18
113791226	9
1432721029	2
-686280623	2
964777216	19
1904196799	1
791020159	11
1956678880	2
-605108761	127
-582078442	6
-1436686632	173
-2058891909	1
-1931341942	22
-217536009	1
-1604606275	1
1964664693	1
-2137906065	7
-1715576151	1
-1221311374	1
250721413	3
-682870691	6
-891617380	2
472931614	4
672662429	2
693695899	1
1020033647	29
2006228567	54
-762768094	37
-1565829758	1
858430926	2
1723467718	7
-486294657	34
-923984263	3
-1464336195	1
-1317075932	1
1349468793	7
-606024286	7
82996627	5
1179412719	66
-1199855460	9
-61920113	1
1431355442	2
1758493499	3
-184771807	6
595625940	5
430374422	2
2091781789	3
-627067805	20
-1762864079	3
1038196260	1
-60124576	5
-831556438	5
511509234	57
-1337994512	1
-803648987	1
784691378	8
23192972	1
644751758	4
-616194206	13
-1330712503	2
268286425	4
926679128	7
549771699	1
-39375691	4
228390976	3
1157470205	1
2117441882	1
214547708	1
-1831796418	7
-2068404838	2
614724356	1
-191602013	36
1274956583	2
586039006	1
242541345	1
250089120	33
-1540181579	2
1240496029	5
1344468864	3
39372330	2
1135955476	7
0	0
-1807839186	1
-788593829	31
1067812127	1
-1903544538	1
236243704	6
1197646053	24
-1347720679	1
89210068	18
364871987	6
1093463685	1
-355344570	6
1539917850	15
-1017758054	12
1623782903	1
1019007777	3
-31789467	5
616793845	2
1917574528	9
966513256	5
-1476958369	1
-1787245709	11
1267016019	12
94269936	11
1405391733	13
1367770041	1
-2047936814	6
-1426665775	10
-1267313067	5
-291015437	9
1466076529	7
377970286	3
-1692550426	7
232801244	1
1778687789	1
-728918702	9
-1557209998	4
-441395177	85
30390157	12
800938779	4
-1590924310	130
1574901539	1
-426894642	4
382440929	3
352000517	4
553296452	1
-1287050566	1
1583944864	3
1472364778	1
635818779	2
-1058004086	4
-618405977	1
1185256087	2
1094313270	85
1375634920	2
1567091003	12
-758403061	1
-686645234	1
-151485575	1
-1646293016	6
149028465	1
1892557511	92
-2010824752	14
803895324	6
-2135553116	8
-1877808630	6
-927371551	2
-975832280	15
-997305476	3
265794528	11
-1758312474	3
-107018642	5
-370677870	4
-1242492028	28
-2098174903	1
-1236746689	2
1590696109	2
1706739550	1
841856804	1
-1515498814	3
-56094063	1
-1464879531	3
-70906889	1
-1729169079	5
-305361794	5
-2132644703	4
463038918	1
-328824571	3
1423634629	52
-1247281674	2
-1329449932	64
-1986543346	1
-464841206	1
-893876042	1
1584573814	2
104944188	1
-1543744608	4
-891151674	1
-913371423	3
-1632487052	9
382705582	34
441383976	2
-1910321797	1
1984318674	3
1455258079	8
2068154941	5
-350803092	2
1434116443	19
1442108950	1
-211069784	1
113810162	1
1366239323	2
6804689	9
1377709158	1
1053423077	3
-2086107918	8
415083962	7
-1950979078	2
1463322314	5
1422334275	8
1365257885	5
1494981204	2
-947452801	2
-1009850732	1
-1756346911	1
-1089096747	1
-803702605	38
1936476968	7
-2104253182	4
-1747091891	13
1272177	2
1932167501	52
345843835	3
333482162	1
-1674637114	1
1322228782	18
1512747732	1
2111246647	2
-709059026	7
-1095503735	6
947065914	1
535406399	17
1215056223	6
-1752900463	1
-18005489	1
-877149572	4
439332494	1
927155561	163
-2139410709	8
709840656	1
-1647788051	64
2144476058	2
-976981296	268
1399367218	5
-1831963720	1
1631368654	1
-1048713731	1
-1619761173	3
1680991278	2
1480676919	336
711254114	3
1717665855	2
1299582468	6
-1177801568	8
-1468842473	1
617983102	2
-246754076	7
-630584029	1
-1048861508	5
352956652	48
598559095	7
-1872819082	10
-980491029	5
-579223451	2
96262743	3
-22396081	17
-1343439889	14
626658370	3
1511688522	1
137936942	4
-536062538	14
-1995763023	4
1056354629	3
1476998593	1
-1154419086	1
805299172	4
-1689971174	1
-1443658388	1
-1856337618	3
846288474	5
-576504074	3
1717799665	3
-560305949	1
-499273880	3
-2001249773	1
1715902273	8
-1881551206	2
519043025	38
629133983	7
553418180	5
477993504	2
658144456	1
431839361	1
1677234507	15
644151236	528
879792511	1
1483066022	1
1016574476	1
639858657	3
1646657846	2
516578811	1
155692385	48
2018518829	1
795413215	8
1740049680	1
-675449915	2
1288309163	1
1523765707	1
-1126268368	4
824820422	1
1065527473	3
-512080957	1
-1447136637	4
-1305703086	32
800565849	5
-420014169	6
-1300248840	6
288965640	2
-1874782820	1
550994901	1
50455900	2
-1294448492	2
-1716883394	67
-313277201	6
1796067607	1
-639307799	3
254383169	9
971631750	11
276003776	7
82224469	1
1708487672	6
-160291914	6
-1311411796	3
-104558511	5
1145465088	1
-888270039	10
354013875	4
-2122830096	2
1110143045	1
897390368	1
-2110219906	1
-1289243146	12
-447244704	1
1579945021	12
1595443574	2
1574903924	1
-1386543188	4
-1504542778	5
1294549769	1
320569699	3
-605848386	1
-465670274	1
-1363531212	1
-1294118338	3
-1613619353	111
-1862367331	1
190569080	1
-1670179111	33
607048225	1
-1056824470	8
-616846436	7
-162053265	23
1986159075	57
-577373111	14
-947465521	1
1922990456	3
-181734143	4
-1313777479	8
-33720103	5
-768418845	1
2045163536	5
-1467336113	1
121768705	3
-737937397	1
-2091127664	1
-545873973	1
1481969493	3
-859204604	11
1691843666	155
1052052282	5
1914022450	2
-1856410895	7
-380878048	206
-435818899	4
225541332	4
-375547970	1
1337815495	1
-1722708553	4
-33135956	1
-60079015	2
1782389349	5
-1688183219	6
1441367992	2
1746109534	6
-1091413321	1
102312136	5
2039011206	5
1024848810	65
-263741693	5
-216632438	6
-481168732	13
-1526314381	1
-1365135971	2
906470509	6
-2078342100	3
-1321773470	5
1789005865	9
-1907474762	1
918462433	1
-1651399359	1
-1303019990	14
-1235579585	4
1055739177	1
124290654	6
530556199	6
545660391	1
1632874813	16
802569982	1
-1525008656	5
1015959431	10
47175463	4
-1017881801	1
1387518981	1
381048351	1
1708903280	1
1437023031	15
-189055007	3
1450285782	7
2144507287	7
401432603	14
-1950445909	3
-1037061404	1
-284607803	23
-479568353	1
445581837	10
1459287107	1
-1926858035	52
807251070	3
667110600	113
589748928	1
-1590448721	1
-1023182347	1
-2009242799	2
1927967233	4
1259025051	3
-894822283	8
-969256320	2
-1782878162	1
-262138373	5
119416813	3
1725349033	1
-1575746841	1
-1573869529	1
-644763140	1
0	0
731875840	1
1284548589	6
1539195303	3
-1372530891	1
-271596212	32
1943960060	1
1997986039	22
646228949	4
1844295804	2
570752992	2
578971078	2
-949867287	31
-627261215	72
-258222728	1
-927040419	4
-927637333	4
-1146004669	4
1190212733	4
2029594167	9
-389958209	8
7228038	1
1179428546	1
42203121	7
1538812414	13
1273954122	1
90214803	1
1412124273	16
-442078805	17
-1698755547	17
-874479602	5
-1977532543	11
-759232289	1
228395591	9
409942338	2
1453562589	1
2066256446	1
874896092	3
88441647	5
1001477424	1
0	0
570103976	1
-1197204510	1
-629906161	1
-1279068206	4
1238431588	1
930803145	45
-2111002468	2
882616663	1
275263936	4
1190246847	2
-1862297229	5
-556542516	12
-1134804254	7
-1528975442	1
2116373308	9
1847309890	2
-2135809147	19
-1447392898	1
1473416016	4
1199836260	4
-646605085	2
1480526348	8
1238069553	1
1319886650	2
117718495	5
-2063251619	3
-1348108932	1
-168337259	21
1344145171	1
1001444663	1
-1205055535	1
1527118287	1
1596677375	3
913123793	61
-1378677448	16
-1919903670	9
890380716	5
1854413315	2
-1134184340	13
608885115	1
-135518697	26
-1321422795	2
-850922453	1
-1620141316	41
882406054	6
1312624310	5
175530767	7
1717154171	1
-1129892883	3
1637809854	5
102791095	17
678383710	10
-1566746984	1
457044006	12
613016378	1
-473120365	1
698813209	4
-1639338210	9
-580235611	1
46269316	63
1168130244	3
619223026	2
-563312046	1
-1533459213	3
-580586846	2
958523237	2
293270946	2
-1718374887	93
-302063371	103
519682230	4
1296772115	2
829302586	8
1948102709	1
744837145	2
-1958649830	1
-699931214	8
1298279993	5
97997009	2
1700443490	5
-592033871	1
-943032923	12
-467767780	13
1293825475	16
-238546117	6
-2035376142	7
-1755178952	19
1014652438	15
-1138757240	1
571295318	7
-1320776092	1
-1027658087	10
-1792846368	18
-681897626	3
1656341292	35
1966833069	7
-1471546951	1
-1178037583	112
-75421090	2
3729541	1
796194273	11
1848516540	8
1871452151	1
-149260826	2
21093135	2
-758797282	1
2006016730	159
2046354126	6
831194195	1
169414942	6
1047276414	6
-1071294859	3
-1079123382	2
-756234931	1
1244427937	10
-1183068254	24
-170891217	3
1430251479	7
1992206401	1
1170593199	1
-113869647	11
-1872770365	1
585187293	5
-70392423	6
-360929409	28
278343957	1
-1519527824	8
-1471020999	10
1252570322	2
535454406	3
1190847143	14
736841558	1
1477128670	1
284619738	2
65382142	24
-1874631901	142
255189394	34
-2057137978	3
852594245	1
738872532	2
305331434	5
1299530985	1
-448309093	9
-819709403	4
927763252	2
0	0
1734730232	2
-936290311	1
1766574723	37
-608861260	9
-2137098120	5
-1655649937	7
-92988292	1
173068822	1
-1618897315	6
160358861	11
-1539751828	5
605982430	11
2116449297	6
-675076526	6
-1440027582	1
0	0
870826502	2
-1321965731	1
-421604763	3
-170504706	4
1365959406	5
1171656911	1
1613982170	12
-1761572056	3
-1836567313	1
1629024055	3
-438717384	3
301800383	86
1288197800	13
1601548514	4
1978971855	13
1502266091	2
559060775	1
1924638304	1
-1682799283	2
2078682309	1
-2081241011	2
464860918	5
-631847570	554
1834065471	1
1593797844	2
1268017405	8
1956890778	1
1161934395	34
1786805097	28
2135557949	1
-1190517543	6
1813579731	10
-717195238	8
-1458703068	9
757443868	3
-222103686	602
-1147131376	4
-107054213	1
556987008	48
1078778332	370
-1409521775	3
-1082713591	2
1420837562	2
1769795518	1
-851548794	1
930785382	76
-1638825406	3
542190584	9
1351515607	4
-1214423809	95
739378469	1
1941902450	7
2049895369	1
660734971	4
-490654362	1
-2140297794	1
270338866	2
507191463	3
-960775573	1
1806556102	2
-1638320180	1
-687530352	16
735602294	1
-630470413	1
-892359345	1
1364557149	4
2112664186	2
-612282356	3
-566679114	420
-1482745485	4
2074578214	7
492466636	4
-1331050088	1
-1134296813	1
-1897284396	1
388901459	2
-1216285731	1
-1433148104	1
-179990728	1
0	0
-295337821	1
1903097166	7
-66705086	10
-362094976	56
1144918445	1
1193218264	4
-1952889890	39
-1569304217	1
1270983028	4
41857630	1
91195912	4
-1393765629	1
1380500827	1
-1104025636	6
-1642956471	3
658641701	3
2058245780	23
976646166	6
869196078	21
-1228281790	2
-1417988973	14
1694861029	4
-2021675873	2
-1910490799	2
-1374467865	39
228453513	125
-1791688212	1
-1272433779	3
1731257497	6
478621028	10
-433237659	5
-1562423674	32
1131643657	13
1638469826	28
-121437012	1
1489967141	2
1915526967	3
-89943426	1
-2100352004	4
-2008860737	12
-1126678697	2
-1254310140	1
873385806	3
-1555323098	6
-742012512	2
775661043	2
-1337501511	12
-838874098	12
1990512870	8
444482743	10
-1010818131	2
774129068	2
71404985	4
2103242819	10
-1048515042	4
-1445333167	8
1905848128	1
1117088052	6
66003059	3
-1436118051	8
1876500120	17
262017023	3
771957356	5
-2026867901	1
1426652715	9
-1463397303	5
-487377016	1
182076272	1
626776391	2
1627368	1
-798311022	3
817333575	5
722730563	29
-1626659556	2
-363173555	1
-1373861276	1
-1957441396	5
870088589	1
1438334599	3
-1890273196	1
615932690	1
169406386	2
180674775	6
-1779342420	1
-1762364278	2
-751781782	5
-523849420	1
-1061373806	1
-1486403520	1
-1876513203	1
-288377060	1
481094498	1
-164120342	1
-292551477	24
1788460287	3
-1397727306	5
2070654759	3
596896021	1
-324323463	1
-1062541094	4
1369498283	1
1919787042	5
-388035703	3
717591249	3
2138530390	1
1909056097	4
510668364	4
606319381	2
1098130492	1
129789316	1
1055110942	3
811243793	29
-1184149887	8
73991601	122
-745935700	6
-475034140	26
-946274411	1
944040255	20
-638768011	9
1365524975	1
-932525654	13
-1567571332	1
517587884	1
1018146224	7
695517762	12
-1812543524	7
688622884	14
-224360789	5
1974918212	7
-1950609462	1
-237003105	3
490448836	1
-2028017857	40
1327879483	3
-955383994	8
-891362967	25
966383821	1
468063031	6
-1321035812	11
1774885116	10
-1269289066	76
1038223650	1
-887055284	4
1154025072	13
-1740819764	3
845040271	1
-251286239	2
-526620061	1
1415424217	4
801744692	64
1453204978	11
619643929	5
-1785733292	6
-754405795	62
1656473669	4
1775376357	1
-603107337	2
578206520	2
1202904525	3
560669299	4
1909879835	7
1521861544	1
429865401	1
-808822496	1
-1055199271	11
-1685988035	1
1771373312	142
-47037662	10
-1432806980	3
1638197150	4
2029481949	5
-1211476873	5
238957063	8
1770786772	4
494366272	1
1273733724	32
-1874605964	9
1848078412	9
276890312	1
973754683	15
1506773514	1
1481112520	61
1194729606	3
0	0
-1194170094	3
-1377783163	25
314292812	2
445099643	4
-1322517201	5
-42853529	3
-1618106583	42
-2124184511	2
-1372241698	1
232692367	140
-572108004	2
1837868574	1
165463537	8
589539037	1
1603699313	4
1058801479	6
143794933	1
-1117664402	1
804687991	4
-532485422	67
-1293015267	1
-2056513918	1
-1495651385	5
-1404421470	23
-1475968229	1
708868531	5
1885721979	1
1417692741	3
693133918	1
-835953517	45
-1529469578	6
429078074	10
-201413513	3
2034228278	4
-382079555	1
